#Chr	Start	End	ID
chr2	54274103	54274537	chr2-54274103-54274537
chr2	54280103	54281900	chr2-54280103-54281900
chr2	54319546	54320727	chr2-54319546-54320727
chr2	54330867	54331376	chr2-54330867-54331376
chr2	54342256	54343297	chr2-54342256-54343297
chr2	54499528	54499721	chr2-54499528-54499721
chr2	54557400	54558511	chr2-54557400-54558511
chr2	54648861	54649804	chr2-54648861-54649804
chr2	54682813	54683285	chr2-54682813-54683285
chr2	54749733	54750429	chr2-54749733-54750429
chr2	54784849	54786442	chr2-54784849-54786442
chr2	54813090	54813381	chr2-54813090-54813381
chr2	54824338	54825136	chr2-54824338-54825136
chr2	54892455	54892954	chr2-54892455-54892954
chr2	54950199	54951553	chr2-54950199-54951553
chr2	54951669	54952162	chr2-54951669-54952162
chr2	55065462	55066292	chr2-55065462-55066292
chr2	55127105	55127224	chr2-55127105-55127224
chr2	55130969	55131778	chr2-55130969-55131778
chr2	55227137	55227844	chr2-55227137-55227844
chr2	55242183	55242348	chr2-55242183-55242348
chr2	55248709	55248952	chr2-55248709-55248952
chr2	55264268	55264418	chr2-55264268-55264418
chr2	55276226	55276906	chr2-55276226-55276906
chr2	55277038	55278255	chr2-55277038-55278255
chr2	55360600	55361926	chr2-55360600-55361926
chr2	55450161	55451444	chr2-55450161-55451444
chr2	55459052	55460724	chr2-55459052-55460724
chr2	55495757	55497130	chr2-55495757-55497130
chr2	55508829	55510061	chr2-55508829-55510061
chr2	55518720	55519976	chr2-55518720-55519976
chr2	55642738	55642974	chr2-55642738-55642974
chr2	55645032	55647712	chr2-55645032-55647712
chr2	55658885	55659602	chr2-55658885-55659602
chr2	55746078	55747661	chr2-55746078-55747661
chr2	55757487	55758283	chr2-55757487-55758283
chr2	55792652	55793401	chr2-55792652-55793401
chr2	55826758	55827013	chr2-55826758-55827013
chr2	55843663	55846069	chr2-55843663-55846069
chr2	55920352	55921347	chr2-55920352-55921347
chr2	57947875	57948585	chr2-57947875-57948585
chr2	57986862	57987785	chr2-57986862-57987785
chr2	58126799	58127438	chr2-58126799-58127438
chr2	58241734	58241810	chr2-58241734-58241810
chr2	58273280	58274776	chr2-58273280-58274776
chr2	58282356	58282583	chr2-58282356-58282583
chr2	58289005	58289654	chr2-58289005-58289654
chr2	58289712	58290180	chr2-58289712-58290180
chr2	58298674	58298814	chr2-58298674-58298814
chr2	58303016	58303441	chr2-58303016-58303441
chr2	58429938	58430108	chr2-58429938-58430108
chr2	58467736	58468861	chr2-58467736-58468861
chr2	58560247	58560494	chr2-58560247-58560494
chr2	58561546	58561610	chr2-58561546-58561610
chr2	60753148	60753222	chr2-60753148-60753222
chr2	60778741	60779080	chr2-60778741-60779080
chr2	60781197	60783086	chr2-60781197-60783086
chr2	60784450	60784700	chr2-60784450-60784700
chr2	60982834	60984388	chr2-60982834-60984388
chr2	61046332	61047276	chr2-61046332-61047276
chr2	61107909	61109635	chr2-61107909-61109635
chr2	61156989	61157281	chr2-61156989-61157281
chr2	61176039	61176499	chr2-61176039-61176499
chr2	61243928	61245684	chr2-61243928-61245684
chr2	61292549	61293666	chr2-61292549-61293666
chr2	61362791	61362855	chr2-61362791-61362855
chr2	61371737	61372626	chr2-61371737-61372626
chr2	61403557	61405609	chr2-61403557-61405609
chr2	61646273	61646963	chr2-61646273-61646963
chr2	61648467	61648543	chr2-61648467-61648543
chr2	61652282	61654137	chr2-61652282-61654137
chr2	61673618	61673867	chr2-61673618-61673867
chr2	61689497	61689662	chr2-61689497-61689662
chr2	61697160	61697879	chr2-61697160-61697879
chr2	61720586	61721412	chr2-61720586-61721412
chr2	61765162	61766540	chr2-61765162-61766540
chr2	61920735	61922505	chr2-61920735-61922505
chr2	61990918	61991984	chr2-61990918-61991984
chr2	62020349	62021087	chr2-62020349-62021087
chr2	62080609	62082338	chr2-62080609-62082338
chr2	62114956	62116568	chr2-62114956-62116568
chr2	62132426	62133422	chr2-62132426-62133422
chr2	62422642	62424038	chr2-62422642-62424038
chr2	62514860	62515548	chr2-62514860-62515548
chr2	62531788	62533387	chr2-62531788-62533387
chr2	62559669	62560603	chr2-62559669-62560603
chr2	62562945	62563041	chr2-62562945-62563041
chr2	62638973	62639460	chr2-62638973-62639460
chr2	62887417	62887521	chr2-62887417-62887521
chr2	62932136	62932939	chr2-62932136-62932939
chr2	62941609	62941763	chr2-62941609-62941763
chr2	62955265	62955509	chr2-62955265-62955509
chr2	63292307	63292454	chr2-63292307-63292454
chr2	64067392	64069539	chr2-64067392-64069539
chr2	64077768	64078375	chr2-64077768-64078375
chr2	64083005	64083941	chr2-64083005-64083941
chr2	64088405	64088813	chr2-64088405-64088813
chr2	64128362	64128487	chr2-64128362-64128487
chr2	64245746	64246949	chr2-64245746-64246949
chr2	64291710	64292340	chr2-64291710-64292340
chr2	64342660	64342720	chr2-64342660-64342720
chr2	64370077	64372011	chr2-64370077-64372011
chr2	64387004	64387064	chr2-64387004-64387064
chr2	64431051	64432098	chr2-64431051-64432098
chr2	64558098	64558427	chr2-64558098-64558427
chr2	64750998	64752576	chr2-64750998-64752576
chr2	64814108	64814291	chr2-64814108-64814291
chr2	64836152	64836994	chr2-64836152-64836994
chr2	64879953	64881924	chr2-64879953-64881924
chr2	64906692	64907322	chr2-64906692-64907322
chr2	65058316	65059330	chr2-65058316-65059330
chr2	65092328	65093109	chr2-65092328-65093109
chr2	65100489	65101395	chr2-65100489-65101395
chr2	65282898	65285013	chr2-65282898-65285013
chr2	65314749	65314954	chr2-65314749-65314954
chr2	65454285	65455835	chr2-65454285-65455835
chr2	65593651	65594124	chr2-65593651-65594124
chr2	65657638	65659145	chr2-65657638-65659145
chr2	67624017	67625347	chr2-67624017-67625347
chr2	68289525	68290465	chr2-68289525-68290465
chr2	68349919	68349986	chr2-68349919-68349986
chr2	68384049	68385467	chr2-68384049-68385467
chr2	68452280	68453324	chr2-68452280-68453324
chr2	68479456	68480458	chr2-68479456-68480458
chr2	68589022	68589780	chr2-68589022-68589780
chr2	68632061	68632341	chr2-68632061-68632341
chr2	68675015	68676555	chr2-68675015-68676555
chr2	68693432	68693845	chr2-68693432-68693845
chr2	68747572	68748111	chr2-68747572-68748111
chr2	68978619	68979451	chr2-68978619-68979451
chr2	69056088	69057157	chr2-69056088-69057157
chr2	69059234	69059889	chr2-69059234-69059889
chr2	69064323	69065012	chr2-69064323-69065012
chr2	69828286	69828526	chr2-69828286-69828526
chr2	69831381	69831494	chr2-69831381-69831494
chr2	69843726	69844234	chr2-69843726-69844234
chr2	69852466	69852532	chr2-69852466-69852532
chr2	69861510	69861826	chr2-69861510-69861826
chr2	69902699	69902951	chr2-69902699-69902951
chr2	69910661	69910830	chr2-69910661-69910830
chr2	69912607	69913392	chr2-69912607-69913392
chr2	69981688	69982117	chr2-69981688-69982117
chr2	69983399	69983519	chr2-69983399-69983519
chr2	69997244	69997773	chr2-69997244-69997773
chr2	70001627	70002748	chr2-70001627-70002748
chr2	70779587	70781702	chr2-70779587-70781702
chr2	70882437	70882599	chr2-70882437-70882599
chr2	71276952	71277071	chr2-71276952-71277071
chr2	71294792	71296200	chr2-71294792-71296200
chr2	71298906	71299283	chr2-71298906-71299283
chr2	71310831	71311419	chr2-71310831-71311419
chr2	71453687	71454803	chr2-71453687-71454803
chr2	71503386	71504337	chr2-71503386-71504337
chr2	71558387	71559552	chr2-71558387-71559552
chr2	72376808	72377943	chr2-72376808-72377943
chr2	72399743	72399952	chr2-72399743-72399952
chr2	73051237	73051852	chr2-73051237-73051852
chr2	73052431	73053450	chr2-73052431-73053450
chr2	73060360	73060899	chr2-73060360-73060899
chr2	73086793	73087523	chr2-73086793-73087523
chr2	73143180	73144498	chr2-73143180-73144498
chr2	73144622	73145912	chr2-73144622-73145912
chr2	73339011	73340834	chr2-73339011-73340834
chr2	73390651	73391470	chr2-73390651-73391470
chr2	73402672	73403595	chr2-73402672-73403595
chr2	73403955	73405145	chr2-73403955-73405145
chr2	73440783	73441820	chr2-73440783-73441820
chr2	73963913	73965040	chr2-73963913-73965040
chr2	74211258	74212297	chr2-74211258-74212297
chr2	74494255	74494803	chr2-74494255-74494803
chr2	74517334	74518624	chr2-74517334-74518624
chr2	74880930	74881912	chr2-74880930-74881912
chr2	75067217	75068085	chr2-75067217-75068085
chr2	75185308	75186783	chr2-75185308-75186783
chr2	75194114	75194233	chr2-75194114-75194233
chr2	75601567	75601631	chr2-75601567-75601631
chr2	75855002	75855633	chr2-75855002-75855633
chr2	75867369	75868276	chr2-75867369-75868276
chr2	75936887	75938712	chr2-75936887-75938712
chr2	82752789	82754762	chr2-82752789-82754762
chr2	82755757	82756262	chr2-82755757-82756262
chr2	82756416	82756642	chr2-82756416-82756642
chr2	82756773	82757085	chr2-82756773-82757085
chr2	83566459	83567903	chr2-83566459-83567903
chr2	83569874	83571008	chr2-83569874-83571008
chr2	84479279	84479510	chr2-84479279-84479510
chr2	84503613	84504774	chr2-84503613-84504774
chr2	84505551	84505932	chr2-84505551-84505932
chr2	84685690	84686971	chr2-84685690-84686971
chr2	84743185	84743996	chr2-84743185-84743996
chr2	84766865	84767327	chr2-84766865-84767327
chr2	84858298	84858822	chr2-84858298-84858822
chr2	84876812	84877265	chr2-84876812-84877265
chr2	84904957	84905664	chr2-84904957-84905664
chr2	84943968	84944165	chr2-84943968-84944165
chr2	85068577	85069121	chr2-85068577-85069121
chr2	85107195	85109691	chr2-85107195-85109691
chr2	85196351	85198179	chr2-85196351-85198179
chr2	85198345	85199652	chr2-85198345-85199652
chr2	85228587	85228664	chr2-85228587-85228664
chr2	85632661	85633241	chr2-85632661-85633241
chr2	85637546	85637626	chr2-85637546-85637626
chr2	85645249	85646265	chr2-85645249-85646265
chr2	85765450	85767361	chr2-85765450-85767361
chr2	85772453	85772550	chr2-85772453-85772550
chr2	85829331	85830556	chr2-85829331-85830556
chr2	85838589	85839632	chr2-85838589-85839632
chr2	85920931	85922211	chr2-85920931-85922211
chr2	85931975	85932534	chr2-85931975-85932534
chr2	86067212	86067626	chr2-86067212-86067626
chr2	86105920	86106107	chr2-86105920-86106107
chr2	86114719	86116757	chr2-86114719-86116757
chr2	86849825	86851378	chr2-86849825-86851378
chr2	88354647	88355694	chr2-88354647-88355694
chr2	88360006	88360530	chr2-88360006-88360530
chr2	88469406	88470286	chr2-88469406-88470286
chr2	88584044	88584157	chr2-88584044-88584157
chr2	88926295	88927864	chr2-88926295-88927864
chr2	91670070	91670519	chr2-91670070-91670519
chr2	91671894	91672556	chr2-91671894-91672556
chr2	91953221	91953545	chr2-91953221-91953545
chr2	91996783	91997014	chr2-91996783-91997014
chr2	91998985	91999419	chr2-91998985-91999419
chr2	92229373	92229836	chr2-92229373-92229836
chr2	92231650	92231710	chr2-92231650-92231710
chr2	92233059	92233127	chr2-92233059-92233127
chr2	95687993	95689448	chr2-95687993-95689448
chr2	95690845	95692007	chr2-95690845-95692007
chr2	95740228	95741017	chr2-95740228-95741017
chr2	95742314	95743162	chr2-95742314-95743162
chr2	95745854	95746007	chr2-95745854-95746007
chr2	95786837	95788204	chr2-95786837-95788204
chr2	95824657	95825338	chr2-95824657-95825338
chr2	95825442	95826167	chr2-95825442-95826167
chr2	95830971	95832116	chr2-95830971-95832116
chr2	97197694	97198210	chr2-97197694-97198210
chr2	97535387	97536911	chr2-97535387-97536911
chr2	97616809	97617336	chr2-97616809-97617336
chr2	99101532	99102008	chr2-99101532-99102008
chr2	99224183	99225645	chr2-99224183-99225645
chr2	99233863	99233976	chr2-99233863-99233976
chr2	99234059	99234338	chr2-99234059-99234338
chr2	99307778	99308236	chr2-99307778-99308236
chr2	99346408	99347419	chr2-99346408-99347419
chr2	99352908	99353381	chr2-99352908-99353381
chr2	99374374	99374992	chr2-99374374-99374992
chr2	99382536	99383026	chr2-99382536-99383026
chr2	99438863	99439985	chr2-99438863-99439985
chr2	99452168	99453109	chr2-99452168-99453109
chr2	99453436	99453897	chr2-99453436-99453897
chr2	99757189	99758462	chr2-99757189-99758462
chr2	100719991	100720651	chr2-100719991-100720651
chr2	101524452	101524619	chr2-101524452-101524619
chr2	101618219	101619518	chr2-101618219-101619518
chr2	101767144	101769840	chr2-101767144-101769840
chr2	101868378	101870419	chr2-101868378-101870419
chr2	101904616	101904745	chr2-101904616-101904745
chr2	101924379	101925596	chr2-101924379-101925596
chr2	102187122	102187835	chr2-102187122-102187835
chr2	102409804	102409904	chr2-102409804-102409904
chr2	102439218	102440193	chr2-102439218-102440193
chr2	102636864	102637533	chr2-102636864-102637533
chr2	102698913	102699991	chr2-102698913-102699991
chr2	102720606	102721291	chr2-102720606-102721291
chr2	102803732	102804673	chr2-102803732-102804673
chr2	102843905	102844695	chr2-102843905-102844695
chr2	102856973	102857842	chr2-102856973-102857842
chr2	102971950	102973042	chr2-102971950-102973042
chr2	103007922	103008429	chr2-103007922-103008429
chr2	103036437	103036893	chr2-103036437-103036893
chr2	103059376	103060156	chr2-103059376-103060156
chr2	103232258	103232716	chr2-103232258-103232716
chr2	103303317	103303852	chr2-103303317-103303852
chr2	105653857	105655048	chr2-105653857-105655048
chr2	105670868	105671425	chr2-105670868-105671425
chr2	105730372	105730522	chr2-105730372-105730522
chr2	105946044	105946791	chr2-105946044-105946791
chr2	105953352	105954681	chr2-105953352-105954681
chr2	106386605	106387043	chr2-106386605-106387043
chr2	106445918	106446140	chr2-106445918-106446140
chr2	106522777	106523340	chr2-106522777-106523340
chr2	106567707	106567922	chr2-106567707-106567922
chr2	106610956	106611125	chr2-106610956-106611125
chr2	106671716	106671999	chr2-106671716-106671999
chr2	106681719	106682532	chr2-106681719-106682532
chr2	106694434	106695106	chr2-106694434-106695106
chr2	106763847	106764637	chr2-106763847-106764637
chr2	106776150	106777929	chr2-106776150-106777929
chr2	106809351	106811259	chr2-106809351-106811259
chr2	106865168	106865297	chr2-106865168-106865297
chr2	107078443	107078820	chr2-107078443-107078820
chr2	109065102	109066589	chr2-109065102-109066589
chr2	109150883	109151906	chr2-109150883-109151906
chr2	109581825	109582685	chr2-109581825-109582685
chr2	109636488	109637150	chr2-109636488-109637150
chr2	109647414	109649187	chr2-109647414-109649187
chr2	109744507	109746998	chr2-109744507-109746998
chr2	110518161	110519863	chr2-110518161-110519863
chr2	110551515	110552721	chr2-110551515-110552721
chr2	110962014	110963118	chr2-110962014-110963118
chr2	111333935	111335121	chr2-111333935-111335121
chr2	111366776	111368638	chr2-111366776-111368638
chr2	111368730	111368995	chr2-111368730-111368995
chr2	111435240	111436585	chr2-111435240-111436585
chr2	111609814	111611061	chr2-111609814-111611061
chr2	111874676	111875222	chr2-111874676-111875222
chr2	111876529	111876801	chr2-111876529-111876801
chr2	111877740	111880869	chr2-111877740-111880869
chr2	112945184	112946276	chr2-112945184-112946276
chr2	113011991	113012989	chr2-113011991-113012989
chr2	113299196	113301011	chr2-113299196-113301011
chr2	113402642	113404106	chr2-113402642-113404106
chr2	113425177	113425619	chr2-113425177-113425619
chr2	113463715	113464115	chr2-113463715-113464115
chr2	113696280	113697155	chr2-113696280-113697155
chr2	113754043	113754747	chr2-113754043-113754747
chr2	113924774	113925382	chr2-113924774-113925382
chr2	113961383	113962217	chr2-113961383-113962217
chr2	114006672	114009297	chr2-114006672-114009297
chr2	114013069	114013207	chr2-114013069-114013207
chr2	114194810	114196203	chr2-114194810-114196203
chr2	114266151	114266229	chr2-114266151-114266229
chr2	114384045	114385433	chr2-114384045-114385433
chr2	114513105	114514975	chr2-114513105-114514975
chr2	114633913	114634843	chr2-114633913-114634843
chr2	114736926	114737682	chr2-114736926-114737682
chr2	118782000	118782407	chr2-118782000-118782407
chr2	118804189	118804651	chr2-118804189-118804651
chr2	118943302	118944428	chr2-118943302-118944428
chr2	118960093	118960933	chr2-118960093-118960933
chr2	119750854	119751099	chr2-119750854-119751099
chr2	120435434	120437362	chr2-120435434-120437362
chr2	120516858	120518070	chr2-120516858-120518070
chr2	120526827	120526915	chr2-120526827-120526915
chr2	120530300	120530825	chr2-120530300-120530825
chr2	120581238	120581579	chr2-120581238-120581579
chr2	120583704	120584510	chr2-120583704-120584510
chr2	120600196	120600348	chr2-120600196-120600348
chr2	120626755	120627095	chr2-120626755-120627095
chr2	120682650	120682937	chr2-120682650-120682937
chr2	120770217	120771224	chr2-120770217-120771224
chr2	120934274	120935473	chr2-120934274-120935473
chr2	120980411	120981614	chr2-120980411-120981614
chr2	121009647	121011434	chr2-121009647-121011434
chr2	122287756	122289624	chr2-122287756-122289624
chr2	122392002	122392725	chr2-122392002-122392725
chr2	122406047	122407995	chr2-122406047-122407995
chr2	122475986	122476915	chr2-122475986-122476915
chr2	122493699	122495101	chr2-122493699-122495101
chr2	122503626	122504272	chr2-122503626-122504272
chr2	124751240	124751568	chr2-124751240-124751568
chr2	127285422	127286290	chr2-127285422-127286290
chr2	127292097	127292383	chr2-127292097-127292383
chr2	127397025	127397089	chr2-127397025-127397089
chr2	127413313	127416101	chr2-127413313-127416101
chr2	127507112	127507438	chr2-127507112-127507438
chr2	127511557	127512529	chr2-127511557-127512529
chr2	127519477	127520608	chr2-127519477-127520608
chr2	127533872	127534201	chr2-127533872-127534201
chr2	127534358	127535518	chr2-127534358-127535518
chr2	127825510	127826457	chr2-127825510-127826457
chr2	127886132	127886471	chr2-127886132-127886471
chr2	128283246	128284946	chr2-128283246-128284946
chr2	128540152	128540258	chr2-128540152-128540258
chr2	128617271	128617708	chr2-128617271-128617708
chr2	128643245	128644628	chr2-128643245-128644628
chr2	129130006	129130883	chr2-129130006-129130883
chr2	130634546	130635261	chr2-130634546-130635261
chr2	130635426	130636192	chr2-130635426-130636192
chr2	130636196	130636431	chr2-130636196-130636431
chr2	130643473	130643556	chr2-130643473-130643556
chr2	130938785	130940602	chr2-130938785-130940602
chr2	131094594	131094857	chr2-131094594-131094857
chr2	131127988	131128621	chr2-131127988-131128621
chr2	131484745	131487133	chr2-131484745-131487133
chr2	131631214	131631929	chr2-131631214-131631929
chr2	131861858	131863715	chr2-131861858-131863715
chr2	132248811	132251081	chr2-132248811-132251081
chr2	132429818	132431932	chr2-132429818-132431932
chr2	132439480	132440892	chr2-132439480-132440892
chr2	134644171	134644665	chr2-134644171-134644665
chr2	134767457	134767561	chr2-134767457-134767561
chr2	134818369	134819111	chr2-134818369-134819111
chr2	134862099	134862733	chr2-134862099-134862733
chr2	134875946	134876298	chr2-134875946-134876298
chr2	134877027	134879309	chr2-134877027-134879309
chr2	134885078	134885946	chr2-134885078-134885946
chr2	134899611	134900020	chr2-134899611-134900020
chr2	134921981	134922125	chr2-134921981-134922125
chr2	134927253	134928025	chr2-134927253-134928025
chr2	134935932	134936263	chr2-134935932-134936263
chr2	134938523	134939455	chr2-134938523-134939455
chr2	134955285	134956250	chr2-134955285-134956250
chr2	134964275	134964382	chr2-134964275-134964382
chr2	134964480	134964675	chr2-134964480-134964675
chr2	134964883	134965674	chr2-134964883-134965674
chr2	134974999	134977166	chr2-134974999-134977166
chr2	134989841	134991640	chr2-134989841-134991640
chr2	135001816	135002456	chr2-135001816-135002456
chr2	135002869	135003826	chr2-135002869-135003826
chr2	135003912	135004087	chr2-135003912-135004087
chr2	135007287	135007852	chr2-135007287-135007852
chr2	135009821	135010024	chr2-135009821-135010024
chr2	135058820	135058919	chr2-135058820-135058919
chr2	135078446	135078933	chr2-135078446-135078933
chr2	135148833	135148904	chr2-135148833-135148904
chr2	135148971	135149642	chr2-135148971-135149642
chr2	135166062	135166532	chr2-135166062-135166532
chr2	135167594	135167914	chr2-135167594-135167914
chr2	135218159	135218554	chr2-135218159-135218554
chr2	135340949	135341668	chr2-135340949-135341668
chr2	135379382	135380091	chr2-135379382-135380091
chr2	135426146	135426948	chr2-135426146-135426948
chr2	135427585	135428642	chr2-135427585-135428642
chr2	135434430	135434970	chr2-135434430-135434970
chr2	135436673	135437700	chr2-135436673-135437700
chr2	135450025	135450645	chr2-135450025-135450645
chr2	135463916	135464905	chr2-135463916-135464905
chr2	135475567	135477052	chr2-135475567-135477052
chr2	135675195	135677070	chr2-135675195-135677070
chr2	135719797	135719881	chr2-135719797-135719881
chr2	135809331	135811104	chr2-135809331-135811104
chr2	135817256	135817396	chr2-135817256-135817396
chr2	136287899	136289713	chr2-136287899-136289713
chr2	136344076	136344152	chr2-136344076-136344152
chr2	136498952	136500497	chr2-136498952-136500497
chr2	136717878	136718926	chr2-136717878-136718926
chr2	136741686	136743908	chr2-136741686-136743908
chr2	136825185	136825356	chr2-136825185-136825356
chr2	136849497	136849732	chr2-136849497-136849732
chr2	136875463	136875731	chr2-136875463-136875731
chr2	136875834	136877290	chr2-136875834-136877290
chr2	136885024	136885174	chr2-136885024-136885174
chr2	136908845	136908979	chr2-136908845-136908979
chr2	136970098	136970923	chr2-136970098-136970923
chr2	137142120	137142683	chr2-137142120-137142683
chr2	138667109	138667293	chr2-138667109-138667293
chr2	139234469	139234926	chr2-139234469-139234926
chr2	139258740	139261463	chr2-139258740-139261463
chr2	139273519	139274232	chr2-139273519-139274232
chr2	139287552	139287862	chr2-139287552-139287862
chr2	139359881	139360055	chr2-139359881-139360055
chr2	143738133	143738466	chr2-143738133-143738466
chr2	143797229	143797347	chr2-143797229-143797347
chr2	143797374	143797525	chr2-143797374-143797525
chr2	143825826	143826543	chr2-143825826-143826543
chr2	143849907	143850029	chr2-143849907-143850029
chr2	143867997	143868989	chr2-143867997-143868989
chr2	143918282	143918569	chr2-143918282-143918569
chr2	143919510	143920369	chr2-143919510-143920369
chr2	143979914	143980429	chr2-143979914-143980429
chr2	144003858	144004124	chr2-144003858-144004124
chr2	144004240	144005353	chr2-144004240-144005353
chr2	144005860	144006121	chr2-144005860-144006121
chr2	144015801	144017354	chr2-144015801-144017354
chr2	144035740	144035924	chr2-144035740-144035924
chr2	144041291	144042211	chr2-144041291-144042211
chr2	144048359	144048822	chr2-144048359-144048822
chr2	144049008	144049253	chr2-144049008-144049253
chr2	144153155	144153614	chr2-144153155-144153614
chr2	144178052	144178140	chr2-144178052-144178140
chr2	144180155	144180852	chr2-144180155-144180852
chr2	144188725	144188818	chr2-144188725-144188818
chr2	144189126	144189212	chr2-144189126-144189212
chr2	144209278	144209401	chr2-144209278-144209401
chr2	144256766	144257046	chr2-144256766-144257046
chr2	144283060	144283743	chr2-144283060-144283743
chr2	144301281	144301740	chr2-144301281-144301740
chr2	144302144	144302997	chr2-144302144-144302997
chr2	144373963	144374521	chr2-144373963-144374521
chr2	144381093	144381200	chr2-144381093-144381200
chr2	144425542	144425994	chr2-144425542-144425994
chr2	144426681	144427132	chr2-144426681-144427132
chr2	144427212	144428159	chr2-144427212-144428159
chr2	144443922	144444510	chr2-144443922-144444510
chr2	144459485	144459562	chr2-144459485-144459562
chr2	144920174	144920563	chr2-144920174-144920563
chr2	145024519	145025361	chr2-145024519-145025361
chr2	145088816	145090667	chr2-145088816-145090667
chr2	145099366	145099495	chr2-145099366-145099495
chr2	145110462	145110580	chr2-145110462-145110580
chr2	145128585	145128867	chr2-145128585-145128867
chr2	145227134	145227210	chr2-145227134-145227210
chr2	145364184	145364390	chr2-145364184-145364390
chr2	145364551	145364642	chr2-145364551-145364642
chr2	145417051	145417842	chr2-145417051-145417842
chr2	145942553	145942735	chr2-145942553-145942735
chr2	147914764	147914924	chr2-147914764-147914924
chr2	147939627	147940301	chr2-147939627-147940301
chr2	148051602	148051954	chr2-148051602-148051954
chr2	148084754	148085626	chr2-148084754-148085626
chr2	148089346	148090004	chr2-148089346-148090004
chr2	148121994	148122763	chr2-148121994-148122763
chr2	148206846	148207715	chr2-148206846-148207715
chr2	148257439	148258591	chr2-148257439-148258591
chr2	148278511	148278820	chr2-148278511-148278820
chr2	148283444	148283746	chr2-148283444-148283746
chr2	148388219	148389340	chr2-148388219-148389340
chr2	148601019	148602872	chr2-148601019-148602872
chr2	148602985	148603436	chr2-148602985-148603436
chr2	148620427	148621270	chr2-148620427-148621270
chr2	148642168	148643076	chr2-148642168-148643076
chr2	148654988	148655089	chr2-148654988-148655089
chr2	148666708	148667068	chr2-148666708-148667068
chr2	148668281	148668948	chr2-148668281-148668948
chr2	148683203	148683890	chr2-148683203-148683890
chr2	148690111	148690271	chr2-148690111-148690271
chr2	148756017	148756246	chr2-148756017-148756246
chr2	148756626	148756791	chr2-148756626-148756791
chr2	148777544	148779323	chr2-148777544-148779323
chr2	148967270	148967469	chr2-148967270-148967469
chr2	149233692	149233810	chr2-149233692-149233810
chr2	149266578	149267476	chr2-149266578-149267476
chr2	149281829	149282712	chr2-149281829-149282712
chr2	149285024	149286336	chr2-149285024-149286336
chr2	149310171	149311566	chr2-149310171-149311566
chr2	149401453	149404069	chr2-149401453-149404069
chr2	149409216	149409777	chr2-149409216-149409777
chr2	149415596	149416174	chr2-149415596-149416174
chr2	149416393	149417277	chr2-149416393-149417277
chr2	149428330	149428539	chr2-149428330-149428539
chr2	149455235	149455304	chr2-149455235-149455304
chr2	149480464	149481082	chr2-149480464-149481082
chr2	149488170	149488292	chr2-149488170-149488292
chr2	149496327	149497827	chr2-149496327-149497827
chr2	149521943	149522840	chr2-149521943-149522840
chr2	149571148	149572093	chr2-149571148-149572093
chr2	149572796	149572927	chr2-149572796-149572927
chr2	149574872	149575153	chr2-149574872-149575153
chr2	149632122	149633395	chr2-149632122-149633395
chr2	149634227	149634971	chr2-149634227-149634971
chr2	149644900	149646289	chr2-149644900-149646289
chr2	149683623	149685067	chr2-149683623-149685067
chr2	149873353	149873450	chr2-149873353-149873450
chr2	149873540	149874491	chr2-149873540-149874491
chr2	149897105	149897246	chr2-149897105-149897246
chr2	149925791	149926340	chr2-149925791-149926340
chr2	150017178	150018081	chr2-150017178-150018081
chr2	150400827	150401689	chr2-150400827-150401689
chr2	150419819	150420377	chr2-150419819-150420377
chr2	150428736	150429534	chr2-150428736-150429534
chr2	150443492	150444737	chr2-150443492-150444737
chr2	150453870	150454809	chr2-150453870-150454809
chr2	150458114	150458377	chr2-150458114-150458377
chr2	150878727	150878985	chr2-150878727-150878985
chr2	151908045	151908782	chr2-151908045-151908782
chr2	152045733	152046021	chr2-152045733-152046021
chr2	152059598	152059675	chr2-152059598-152059675
chr2	152117340	152118782	chr2-152117340-152118782
chr2	152144620	152147061	chr2-152144620-152147061
chr2	152266132	152267367	chr2-152266132-152267367
chr2	152292773	152293046	chr2-152292773-152293046
chr2	152436990	152437716	chr2-152436990-152437716
chr2	152447574	152448413	chr2-152447574-152448413
chr2	152458107	152458793	chr2-152458107-152458793
chr2	152464444	152464692	chr2-152464444-152464692
chr2	152477974	152478173	chr2-152477974-152478173
chr2	152493567	152495374	chr2-152493567-152495374
chr2	152664794	152665684	chr2-152664794-152665684
chr2	152684036	152685562	chr2-152684036-152685562
chr2	152855321	152855921	chr2-152855321-152855921
chr2	152860779	152861748	chr2-152860779-152861748
chr2	152881865	152882953	chr2-152881865-152882953
chr2	152898618	152898750	chr2-152898618-152898750
chr2	152903358	152903497	chr2-152903358-152903497
chr2	153031356	153033122	chr2-153031356-153033122
chr2	153038663	153038805	chr2-153038663-153038805
chr2	153492100	153492646	chr2-153492100-153492646
chr2	153553975	153554288	chr2-153553975-153554288
chr2	153586447	153587735	chr2-153586447-153587735
chr2	154019514	154020023	chr2-154019514-154020023
chr2	154091705	154092751	chr2-154091705-154092751
chr2	154143790	154144071	chr2-154143790-154144071
chr2	154334378	154335754	chr2-154334378-154335754
chr2	155258756	155259257	chr2-155258756-155259257
chr2	156403455	156403948	chr2-156403455-156403948
chr2	157014281	157014345	chr2-157014281-157014345
chr2	157037040	157037214	chr2-157037040-157037214
chr2	157155182	157155571	chr2-157155182-157155571
chr2	157165746	157166336	chr2-157165746-157166336
chr2	157168498	157168902	chr2-157168498-157168902
chr2	157176345	157176811	chr2-157176345-157176811
