#Chr	Start	End	ID
chr17	63389683	63390161	chr17-63389683-63390161
chr17	63426210	63426746	chr17-63426210-63426746
chr17	63580806	63581141	chr17-63580806-63581141
chr17	64537905	64538764	chr17-64537905-64538764
chr17	64544036	64544882	chr17-64544036-64544882
chr17	64687743	64688284	chr17-64687743-64688284
chr17	64709554	64710166	chr17-64709554-64710166
chr17	64910228	64910300	chr17-64910228-64910300
chr17	65062866	65062925	chr17-65062866-65062925
chr17	65078075	65078649	chr17-65078075-65078649
chr17	65133780	65134799	chr17-65133780-65134799
chr17	65244571	65244681	chr17-65244571-65244681
chr17	65268754	65268909	chr17-65268754-65268909
chr17	65354668	65354959	chr17-65354668-65354959
chr17	65355935	65356760	chr17-65355935-65356760
chr17	65403732	65404521	chr17-65403732-65404521
chr17	65436790	65437957	chr17-65436790-65437957
chr17	65445886	65446685	chr17-65445886-65446685
chr17	65646618	65647404	chr17-65646618-65647404
chr17	65653001	65653185	chr17-65653001-65653185
chr17	65851783	65852200	chr17-65851783-65852200
chr17	65921920	65922277	chr17-65921920-65922277
chr17	65958233	65958361	chr17-65958233-65958361
chr17	65983656	65983793	chr17-65983656-65983793
chr17	66081885	66082534	chr17-66081885-66082534
chr17	66221135	66221739	chr17-66221135-66221739
chr17	66233463	66234483	chr17-66233463-66234483
chr17	66245199	66245675	chr17-66245199-66245675
chr17	66249504	66250021	chr17-66249504-66250021
chr17	66251989	66252875	chr17-66251989-66252875
chr17	66342446	66343203	chr17-66342446-66343203
chr17	66345300	66345675	chr17-66345300-66345675
chr17	66349193	66349693	chr17-66349193-66349693
chr17	66394892	66395394	chr17-66394892-66395394
chr17	66409554	66410494	chr17-66409554-66410494
chr17	66456888	66457137	chr17-66456888-66457137
chr17	66491319	66491473	chr17-66491319-66491473
chr17	66596509	66597284	chr17-66596509-66597284
chr17	67231592	67231872	chr17-67231592-67231872
chr17	67412231	67412316	chr17-67412231-67412316
chr17	68133524	68133969	chr17-68133524-68133969
chr17	68164845	68165995	chr17-68164845-68165995
chr17	68619195	68619296	chr17-68619195-68619296
chr17	70587885	70588006	chr17-70587885-70588006
chr17	70722990	70724190	chr17-70722990-70724190
chr17	70910829	70910943	chr17-70910829-70910943
chr17	70927354	70927517	chr17-70927354-70927517
chr17	71224952	71225101	chr17-71224952-71225101
chr17	71543296	71543497	chr17-71543296-71543497
chr17	72149238	72149300	chr17-72149238-72149300
chr17	72325358	72325580	chr17-72325358-72325580
chr17	72348019	72348257	chr17-72348019-72348257
chr17	72364349	72365668	chr17-72364349-72365668
chr17	72510216	72510947	chr17-72510216-72510947
chr17	72569796	72569923	chr17-72569796-72569923
chr17	72732643	72733309	chr17-72732643-72733309
chr17	72733396	72735104	chr17-72733396-72735104
chr17	72737934	72738737	chr17-72737934-72738737
chr17	72744330	72746066	chr17-72744330-72746066
chr17	72747362	72748195	chr17-72747362-72748195
chr17	72750455	72751187	chr17-72750455-72751187
chr17	72755025	72755989	chr17-72755025-72755989
chr17	72775824	72777256	chr17-72775824-72777256
chr17	72848381	72848840	chr17-72848381-72848840
chr17	72861121	72861268	chr17-72861121-72861268
chr17	72868741	72869863	chr17-72868741-72869863
chr17	72888846	72889004	chr17-72888846-72889004
chr17	72889690	72889906	chr17-72889690-72889906
chr17	72920645	72920962	chr17-72920645-72920962
chr17	72956730	72957075	chr17-72956730-72957075
chr17	72983350	72984384	chr17-72983350-72984384
chr17	73008423	73009363	chr17-73008423-73009363
chr17	73032515	73033308	chr17-73032515-73033308
chr17	73042535	73043376	chr17-73042535-73043376
chr17	73063840	73064326	chr17-73063840-73064326
chr17	73073439	73074233	chr17-73073439-73074233
chr17	73083548	73084653	chr17-73083548-73084653
chr17	73102040	73102115	chr17-73102040-73102115
chr17	73110057	73110625	chr17-73110057-73110625
chr17	73126769	73128128	chr17-73126769-73128128
chr17	73137074	73137635	chr17-73137074-73137635
chr17	73167864	73168719	chr17-73167864-73168719
chr17	73185226	73185752	chr17-73185226-73185752
chr17	73197930	73198233	chr17-73197930-73198233
chr17	73201093	73202142	chr17-73201093-73202142
chr17	73234701	73235186	chr17-73234701-73235186
chr17	73238140	73239365	chr17-73238140-73239365
chr17	73246156	73246661	chr17-73246156-73246661
chr17	73256891	73258343	chr17-73256891-73258343
chr17	73266256	73268021	chr17-73266256-73268021
chr17	73292029	73292110	chr17-73292029-73292110
chr17	73293573	73293988	chr17-73293573-73293988
chr17	73319088	73319652	chr17-73319088-73319652
chr17	73331650	73331720	chr17-73331650-73331720
chr17	73333285	73333797	chr17-73333285-73333797
chr17	73334473	73335646	chr17-73334473-73335646
chr17	73339655	73339714	chr17-73339655-73339714
chr17	73340116	73340333	chr17-73340116-73340333
chr17	73341787	73342706	chr17-73341787-73342706
chr17	73342931	73342994	chr17-73342931-73342994
chr17	73343153	73343296	chr17-73343153-73343296
chr17	73368259	73368320	chr17-73368259-73368320
chr17	73389433	73390553	chr17-73389433-73390553
chr17	73400157	73402567	chr17-73400157-73402567
chr17	73408614	73409103	chr17-73408614-73409103
chr17	73422325	73422977	chr17-73422325-73422977
chr17	73452291	73453304	chr17-73452291-73453304
chr17	73483450	73484188	chr17-73483450-73484188
chr17	73500128	73500628	chr17-73500128-73500628
chr17	73511733	73513186	chr17-73511733-73513186
chr17	73513787	73514797	chr17-73513787-73514797
chr17	73530898	73531810	chr17-73530898-73531810
chr17	73573999	73574196	chr17-73573999-73574196
chr17	73606368	73606469	chr17-73606368-73606469
chr17	73628921	73629582	chr17-73628921-73629582
chr17	73662889	73663835	chr17-73662889-73663835
chr17	73670916	73671345	chr17-73670916-73671345
chr17	73685497	73686125	chr17-73685497-73686125
chr17	73743892	73744182	chr17-73743892-73744182
chr17	73745927	73746368	chr17-73745927-73746368
chr17	73749097	73750366	chr17-73749097-73750366
chr17	73774249	73774426	chr17-73774249-73774426
chr17	73775121	73776259	chr17-73775121-73776259
chr17	73779152	73779637	chr17-73779152-73779637
chr17	73780435	73781787	chr17-73780435-73781787
chr17	73828126	73829314	chr17-73828126-73829314
chr17	73839305	73840793	chr17-73839305-73840793
chr17	73841011	73841540	chr17-73841011-73841540
chr17	73851313	73852399	chr17-73851313-73852399
chr17	73964375	73964490	chr17-73964375-73964490
chr17	73974829	73976157	chr17-73974829-73976157
chr17	73992881	73993065	chr17-73992881-73993065
chr17	74010113	74010992	chr17-74010113-74010992
chr17	74025149	74026037	chr17-74025149-74026037
chr17	74059917	74060446	chr17-74059917-74060446
chr17	74067775	74069187	chr17-74067775-74069187
chr17	74072913	74073559	chr17-74072913-74073559
chr17	74099217	74100310	chr17-74099217-74100310
chr17	74123095	74123455	chr17-74123095-74123455
chr17	74131424	74131734	chr17-74131424-74131734
chr17	74141282	74142400	chr17-74141282-74142400
chr17	74175671	74176471	chr17-74175671-74176471
chr17	74178105	74178671	chr17-74178105-74178671
chr17	74187440	74188636	chr17-74187440-74188636
chr17	74230265	74230739	chr17-74230265-74230739
chr17	74235691	74237396	chr17-74235691-74237396
chr17	74242207	74243229	chr17-74242207-74243229
chr17	74260600	74261703	chr17-74260600-74261703
chr17	74262036	74262161	chr17-74262036-74262161
chr17	74264394	74264508	chr17-74264394-74264508
chr17	74267586	74269140	chr17-74267586-74269140
chr17	74349315	74350554	chr17-74349315-74350554
chr17	74379177	74381480	chr17-74379177-74381480
chr17	74381562	74382313	chr17-74381562-74382313
chr17	74394009	74394666	chr17-74394009-74394666
chr17	74404557	74405251	chr17-74404557-74405251
chr17	74448465	74449783	chr17-74448465-74449783
chr17	74461901	74462446	chr17-74461901-74462446
chr17	74476737	74477375	chr17-74476737-74477375
chr17	74484994	74485089	chr17-74484994-74485089
chr17	74487994	74490396	chr17-74487994-74490396
chr17	74495070	74495339	chr17-74495070-74495339
chr17	74496833	74497980	chr17-74496833-74497980
chr17	74502400	74503013	chr17-74502400-74503013
chr17	74511105	74512270	chr17-74511105-74512270
chr17	74553056	74554588	chr17-74553056-74554588
chr17	74554675	74554777	chr17-74554675-74554777
chr17	74619919	74620385	chr17-74619919-74620385
chr17	74655581	74656660	chr17-74655581-74656660
chr17	74667504	74668266	chr17-74667504-74668266
chr17	74674354	74675317	chr17-74674354-74675317
chr17	74677429	74678571	chr17-74677429-74678571
chr17	74709461	74709729	chr17-74709461-74709729
chr17	74711070	74711173	chr17-74711070-74711173
chr17	74711286	74711652	chr17-74711286-74711652
chr17	74721829	74724461	chr17-74721829-74724461
chr17	74732422	74734407	chr17-74732422-74734407
chr17	74748032	74748603	chr17-74748032-74748603
chr17	74748975	74750034	chr17-74748975-74750034
chr17	74812513	74813062	chr17-74812513-74813062
chr17	74835713	74836290	chr17-74835713-74836290
chr17	74978484	74978762	chr17-74978484-74978762
chr17	74979391	74979501	chr17-74979391-74979501
chr17	74994014	74994936	chr17-74994014-74994936
chr17	75102840	75104038	chr17-75102840-75104038
chr17	75211917	75212510	chr17-75211917-75212510
chr17	75242982	75243829	chr17-75242982-75243829
chr17	75252173	75252320	chr17-75252173-75252320
chr17	75327447	75329078	chr17-75327447-75329078
chr17	75329177	75329249	chr17-75329177-75329249
chr17	75338066	75339006	chr17-75338066-75339006
chr17	75339383	75339973	chr17-75339383-75339973
chr17	75343791	75343901	chr17-75343791-75343901
chr17	75351493	75351721	chr17-75351493-75351721
chr17	75360098	75360582	chr17-75360098-75360582
chr17	75369432	75370993	chr17-75369432-75370993
chr17	75429994	75430400	chr17-75429994-75430400
chr17	75430429	75430569	chr17-75430429-75430569
chr17	75431100	75431964	chr17-75431100-75431964
chr17	75437275	75438257	chr17-75437275-75438257
chr17	75440913	75442262	chr17-75440913-75442262
chr17	75447166	75448311	chr17-75447166-75448311
chr17	75449631	75450333	chr17-75449631-75450333
chr17	75452389	75453966	chr17-75452389-75453966
chr17	75454140	75454369	chr17-75454140-75454369
chr17	75454425	75455840	chr17-75454425-75455840
chr17	75456263	75456448	chr17-75456263-75456448
chr17	75458166	75458651	chr17-75458166-75458651
chr17	75461463	75462112	chr17-75461463-75462112
chr17	75468573	75469050	chr17-75468573-75469050
chr17	75525345	75525471	chr17-75525345-75525471
chr17	75538889	75539190	chr17-75538889-75539190
chr17	75606068	75606865	chr17-75606068-75606865
chr17	75641217	75642228	chr17-75641217-75642228
chr17	75662663	75663717	chr17-75662663-75663717
chr17	75779953	75780992	chr17-75779953-75780992
chr17	75839450	75840385	chr17-75839450-75840385
chr17	75865481	75866157	chr17-75865481-75866157
chr17	75877362	75879167	chr17-75877362-75879167
chr17	75883635	75884566	chr17-75883635-75884566
chr17	75912913	75913363	chr17-75912913-75913363
chr17	75924768	75924860	chr17-75924768-75924860
chr17	75931197	75931359	chr17-75931197-75931359
chr17	76036692	76037366	chr17-76036692-76037366
chr17	76050614	76050705	chr17-76050614-76050705
chr17	76109898	76110320	chr17-76109898-76110320
chr17	76123318	76124040	chr17-76123318-76124040
chr17	76124943	76125405	chr17-76124943-76125405
chr17	76125934	76127284	chr17-76125934-76127284
chr17	76127368	76127891	chr17-76127368-76127891
chr17	76130075	76130648	chr17-76130075-76130648
chr17	76143800	76143914	chr17-76143800-76143914
chr17	76151066	76151416	chr17-76151066-76151416
chr17	76169471	76169804	chr17-76169471-76169804
chr17	76176188	76176500	chr17-76176188-76176500
chr17	76182844	76183639	chr17-76182844-76183639
chr17	76250458	76250774	chr17-76250458-76250774
chr17	76254386	76254913	chr17-76254386-76254913
chr17	76258439	76258586	chr17-76258439-76258586
chr17	76351411	76351625	chr17-76351411-76351625
chr17	76352232	76352799	chr17-76352232-76352799
chr17	76374305	76375194	chr17-76374305-76375194
chr17	76435807	76435890	chr17-76435807-76435890
chr17	76627395	76627579	chr17-76627395-76627579
chr17	76641960	76642292	chr17-76641960-76642292
chr17	76675231	76675308	chr17-76675231-76675308
chr17	76743842	76745450	chr17-76743842-76745450
chr17	76768000	76768137	chr17-76768000-76768137
chr17	76770620	76771568	chr17-76770620-76771568
chr17	76775711	76777840	chr17-76775711-76777840
chr17	76778511	76779064	chr17-76778511-76779064
chr17	76813038	76813803	chr17-76813038-76813803
chr17	76814930	76815618	chr17-76814930-76815618
chr17	76822010	76822087	chr17-76822010-76822087
chr17	76835533	76837647	chr17-76835533-76837647
chr17	76861846	76862292	chr17-76861846-76862292
chr17	76879591	76880141	chr17-76879591-76880141
chr17	76886254	76887043	chr17-76886254-76887043
chr17	76921447	76921569	chr17-76921447-76921569
chr17	76975869	76976500	chr17-76975869-76976500
chr17	76983019	76983096	chr17-76983019-76983096
chr17	77003649	77003738	chr17-77003649-77003738
chr17	77070579	77071835	chr17-77070579-77071835
chr17	77089398	77090037	chr17-77089398-77090037
chr17	77157477	77157646	chr17-77157477-77157646
chr17	77346535	77346715	chr17-77346535-77346715
chr17	77387836	77388242	chr17-77387836-77388242
chr17	77396752	77397607	chr17-77396752-77397607
chr17	77609217	77609550	chr17-77609217-77609550
chr17	77682221	77682692	chr17-77682221-77682692
chr17	77702080	77702942	chr17-77702080-77702942
chr17	77707037	77707152	chr17-77707037-77707152
chr17	77719799	77720370	chr17-77719799-77720370
chr17	77751852	77752904	chr17-77751852-77752904
chr17	77763591	77764237	chr17-77763591-77764237
chr17	77770560	77771282	chr17-77770560-77771282
chr17	77774407	77774480	chr17-77774407-77774480
chr17	77778039	77778482	chr17-77778039-77778482
chr17	77783829	77784177	chr17-77783829-77784177
chr17	77789081	77789393	chr17-77789081-77789393
chr17	77803346	77803719	chr17-77803346-77803719
chr17	77804695	77804817	chr17-77804695-77804817
chr17	77810718	77811513	chr17-77810718-77811513
chr17	77812186	77812660	chr17-77812186-77812660
chr17	77813467	77813757	chr17-77813467-77813757
chr17	77895440	77895700	chr17-77895440-77895700
chr17	77965552	77965698	chr17-77965552-77965698
chr17	78009162	78011050	chr17-78009162-78011050
chr17	78074426	78075967	chr17-78074426-78075967
chr17	78108446	78109009	chr17-78108446-78109009
chr17	78120135	78121678	chr17-78120135-78121678
chr17	78180373	78180447	chr17-78180373-78180447
chr17	78228494	78228993	chr17-78228494-78228993
chr17	78232640	78233010	chr17-78232640-78233010
chr17	78234638	78235535	chr17-78234638-78235535
chr17	78237213	78237629	chr17-78237213-78237629
chr17	78238429	78238554	chr17-78238429-78238554
chr17	78239163	78239885	chr17-78239163-78239885
chr17	78287607	78288362	chr17-78287607-78288362
chr17	78332474	78332619	chr17-78332474-78332619
chr17	78400415	78401141	chr17-78400415-78401141
chr17	78445639	78446043	chr17-78445639-78446043
chr17	78448682	78449570	chr17-78448682-78449570
chr17	78518476	78519090	chr17-78518476-78519090
chr17	78539349	78539469	chr17-78539349-78539469
chr17	78677962	78678492	chr17-78677962-78678492
chr17	78704718	78705491	chr17-78704718-78705491
chr17	78756487	78757050	chr17-78756487-78757050
chr17	78763575	78764439	chr17-78763575-78764439
chr17	78806404	78807335	chr17-78806404-78807335
chr17	78830244	78830917	chr17-78830244-78830917
chr17	78849651	78851609	chr17-78849651-78851609
chr17	78865195	78866433	chr17-78865195-78866433
chr17	78934423	78934507	chr17-78934423-78934507
chr17	78955011	78955317	chr17-78955011-78955317
chr17	78991801	78992644	chr17-78991801-78992644
chr17	78997198	78998066	chr17-78997198-78998066
chr17	79008620	79008759	chr17-79008620-79008759
chr17	79008880	79009593	chr17-79008880-79009593
chr17	79023055	79023502	chr17-79023055-79023502
chr17	79053593	79053699	chr17-79053593-79053699
chr17	79116659	79116888	chr17-79116659-79116888
chr17	79196423	79197515	chr17-79196423-79197515
chr17	79212423	79213566	chr17-79212423-79213566
chr17	79225419	79226082	chr17-79225419-79226082
chr17	79258978	79259790	chr17-79258978-79259790
chr17	79268396	79270190	chr17-79268396-79270190
chr17	79279537	79279662	chr17-79279537-79279662
chr17	79283048	79283240	chr17-79283048-79283240
chr17	79355975	79356430	chr17-79355975-79356430
chr17	79360863	79361364	chr17-79360863-79361364
chr17	79386405	79387082	chr17-79386405-79387082
chr17	79400549	79400765	chr17-79400549-79400765
chr17	79420856	79421045	chr17-79420856-79421045
chr17	79448314	79448858	chr17-79448314-79448858
chr17	79450977	79451759	chr17-79450977-79451759
chr17	79454710	79455593	chr17-79454710-79455593
chr17	79473858	79474375	chr17-79473858-79474375
chr17	79476591	79477396	chr17-79476591-79477396
chr17	79477960	79478134	chr17-79477960-79478134
chr17	79479764	79481617	chr17-79479764-79481617
chr17	79482307	79482593	chr17-79482307-79482593
chr17	79498403	79499534	chr17-79498403-79499534
chr17	79506076	79506191	chr17-79506076-79506191
chr17	79518921	79520747	chr17-79518921-79520747
chr17	79568501	79568889	chr17-79568501-79568889
chr17	79568902	79568968	chr17-79568902-79568968
chr17	79581456	79582153	chr17-79581456-79582153
chr17	79603514	79604384	chr17-79603514-79604384
chr17	79620120	79620612	chr17-79620120-79620612
chr17	79632896	79634172	chr17-79632896-79634172
chr17	79642918	79643324	chr17-79642918-79643324
chr17	79650325	79651468	chr17-79650325-79651468
chr17	79669547	79671050	chr17-79669547-79671050
chr17	79700702	79701153	chr17-79700702-79701153
chr17	79708689	79708789	chr17-79708689-79708789
chr17	79766879	79766998	chr17-79766879-79766998
chr17	79780165	79780274	chr17-79780165-79780274
chr17	79789506	79791601	chr17-79789506-79791601
chr17	79818103	79819515	chr17-79818103-79819515
chr17	79824581	79825460	chr17-79824581-79825460
chr17	79827845	79828999	chr17-79827845-79828999
chr17	79849197	79850314	chr17-79849197-79850314
chr17	79860077	79860729	chr17-79860077-79860729
chr17	79868713	79869898	chr17-79868713-79869898
chr17	79875416	79876491	chr17-79875416-79876491
chr17	79884190	79884291	chr17-79884190-79884291
chr17	79885399	79886539	chr17-79885399-79886539
chr17	79894846	79895563	chr17-79894846-79895563
chr17	79934637	79936069	chr17-79934637-79936069
chr17	79959163	79959251	chr17-79959163-79959251
chr17	79979209	79979438	chr17-79979209-79979438
chr17	79980206	79981744	chr17-79980206-79981744
chr17	79988230	79989249	chr17-79988230-79989249
chr17	79989895	79990061	chr17-79989895-79990061
chr17	79994823	79995970	chr17-79994823-79995970
chr17	80022852	80024041	chr17-80022852-80024041
chr17	80054989	80057404	chr17-80054989-80057404
chr17	80063782	80064853	chr17-80063782-80064853
chr17	80068322	80068454	chr17-80068322-80068454
chr17	80107909	80108463	chr17-80107909-80108463
chr17	80111656	80112334	chr17-80111656-80112334
chr17	80120385	80120787	chr17-80120385-80120787
chr17	80135105	80135199	chr17-80135105-80135199
chr17	80148030	80148361	chr17-80148030-80148361
chr17	80158540	80159338	chr17-80158540-80159338
chr17	80166776	80166889	chr17-80166776-80166889
chr17	80193991	80194580	chr17-80193991-80194580
chr17	80196287	80197009	chr17-80196287-80197009
chr17	80199414	80199628	chr17-80199414-80199628
chr17	80215192	80215722	chr17-80215192-80215722
chr17	80230324	80230751	chr17-80230324-80230751
chr17	80231092	80231878	chr17-80231092-80231878
chr17	80233281	80233540	chr17-80233281-80233540
chr17	80250259	80250986	chr17-80250259-80250986
chr17	80260172	80260521	chr17-80260172-80260521
chr17	80273471	80274157	chr17-80273471-80274157
chr17	80274743	80275828	chr17-80274743-80275828
chr17	80279094	80279645	chr17-80279094-80279645
chr17	80290514	80291444	chr17-80290514-80291444
chr17	80291592	80291931	chr17-80291592-80291931
chr17	80292715	80293384	chr17-80292715-80293384
chr17	80305029	80305954	chr17-80305029-80305954
chr17	80328657	80329115	chr17-80328657-80329115
chr17	80339472	80339566	chr17-80339472-80339566
chr17	80358631	80359173	chr17-80358631-80359173
chr17	80406270	80408902	chr17-80406270-80408902
chr17	80415826	80417219	chr17-80415826-80417219
chr17	80506597	80506959	chr17-80506597-80506959
chr17	80509303	80510059	chr17-80509303-80510059
chr17	80541594	80542131	chr17-80541594-80542131
chr17	80605572	80606505	chr17-80605572-80606505
chr17	80648490	80648787	chr17-80648490-80648787
chr17	80656323	80657213	chr17-80656323-80657213
chr17	80673970	80675180	chr17-80673970-80675180
chr17	80722497	80723328	chr17-80722497-80723328
chr17	80732984	80733742	chr17-80732984-80733742
chr17	80739609	80740336	chr17-80739609-80740336
chr17	80743247	80743482	chr17-80743247-80743482
chr17	80766665	80766768	chr17-80766665-80766768
chr17	80816468	80818166	chr17-80816468-80818166
chr17	80821676	80822719	chr17-80821676-80822719
chr17	80840396	80841263	chr17-80840396-80841263
chr17	80842278	80843256	chr17-80842278-80843256
chr17	80926262	80926379	chr17-80926262-80926379
chr17	80932824	80934525	chr17-80932824-80934525
chr17	80936673	80937209	chr17-80936673-80937209
chr17	80943446	80944541	chr17-80943446-80944541
chr17	80980125	80981054	chr17-80980125-80981054
chr17	80983864	80984939	chr17-80983864-80984939
chr17	80989966	80990343	chr17-80989966-80990343
chr17	81009193	81010264	chr17-81009193-81010264
chr17	81012077	81012318	chr17-81012077-81012318
chr17	81012984	81013684	chr17-81012984-81013684
chr17	81024619	81025010	chr17-81024619-81025010
chr17	81026909	81027227	chr17-81026909-81027227
chr17	81029756	81030229	chr17-81029756-81030229
chr17	81036843	81037219	chr17-81036843-81037219
chr17	81038882	81039898	chr17-81038882-81039898
chr17	81041248	81042236	chr17-81041248-81042236
chr17	81057366	81057789	chr17-81057366-81057789
chr17	81058905	81059818	chr17-81058905-81059818
chr17	81065765	81066090	chr17-81065765-81066090
chr17	81121485	81121615	chr17-81121485-81121615
chr17	81141675	81142104	chr17-81141675-81142104
chr17	81147008	81148653	chr17-81147008-81148653
chr17	81155856	81156235	chr17-81155856-81156235
chr17	81163243	81163798	chr17-81163243-81163798
chr17	81164179	81165012	chr17-81164179-81165012
chr18	79068	79469	chr18-79068-79469
chr18	650459	650692	chr18-650459-650692
chr18	657019	658976	chr18-657019-658976
chr18	681823	682476	chr18-681823-682476
chr18	2572033	2572668	chr18-2572033-2572668
chr18	2594170	2594370	chr18-2594170-2594370
chr18	2641682	2642074	chr18-2641682-2642074
chr18	2714052	2714536	chr18-2714052-2714536
chr18	2962993	2963458	chr18-2962993-2963458
chr18	2967525	2967680	chr18-2967525-2967680
chr18	2969843	2969931	chr18-2969843-2969931
chr18	3046447	3046675	chr18-3046447-3046675
chr18	3066502	3066692	chr18-3066502-3066692
chr18	3073130	3073642	chr18-3073130-3073642
chr18	3472990	3473769	chr18-3472990-3473769
chr18	3511683	3512570	chr18-3511683-3512570
chr18	3525749	3526799	chr18-3525749-3526799
chr18	3596625	3596906	chr18-3596625-3596906
chr18	4017660	4017735	chr18-4017660-4017735
chr18	4455189	4455350	chr18-4455189-4455350
chr18	5455586	5457739	chr18-5455586-5457739
chr18	5628616	5629272	chr18-5628616-5629272
chr18	5629955	5630775	chr18-5629955-5630775
chr18	5868351	5868442	chr18-5868351-5868442
chr18	5890370	5891361	chr18-5890370-5891361
chr18	5895797	5896128	chr18-5895797-5896128
chr18	6004376	6005292	chr18-6004376-6005292
chr18	6056349	6056848	chr18-6056349-6056848
chr18	6270759	6271182	chr18-6270759-6271182
chr18	6294524	6294678	chr18-6294524-6294678
chr18	6414093	6415343	chr18-6414093-6415343
chr18	7600119	7600805	chr18-7600119-7600805
chr18	7894681	7894851	chr18-7894681-7894851
chr18	7966613	7966746	chr18-7966613-7966746
chr18	8601372	8602278	chr18-8601372-8602278
chr18	8623427	8624097	chr18-8623427-8624097
chr18	8634393	8634792	chr18-8634393-8634792
chr18	9143727	9144123	chr18-9143727-9144123
chr18	9159953	9160528	chr18-9159953-9160528
chr18	9211107	9211200	chr18-9211107-9211200
chr18	9594900	9595394	chr18-9594900-9595394
chr18	9707967	9708454	chr18-9707967-9708454
chr18	9711716	9711816	chr18-9711716-9711816
chr18	9815391	9816075	chr18-9815391-9816075
chr18	9927376	9927502	chr18-9927376-9927502
chr18	9951223	9951507	chr18-9951223-9951507
chr18	10032172	10033271	chr18-10032172-10033271
chr18	10577910	10578570	chr18-10577910-10578570
chr18	10743981	10744123	chr18-10743981-10744123
chr18	10787112	10787975	chr18-10787112-10787975
chr18	10800708	10800799	chr18-10800708-10800799
chr18	10822552	10822651	chr18-10822552-10822651
chr18	11040978	11041044	chr18-11040978-11041044
chr18	11637475	11637941	chr18-11637475-11637941
chr18	11655419	11655700	chr18-11655419-11655700
chr18	11688901	11690423	chr18-11688901-11690423
chr18	11828878	11829266	chr18-11828878-11829266
chr18	11921931	11922188	chr18-11921931-11922188
chr18	12134718	12135659	chr18-12134718-12135659
chr18	12429828	12429988	chr18-12429828-12429988
chr18	12839104	12840672	chr18-12839104-12840672
chr18	12920834	12921906	chr18-12920834-12921906
chr18	12979613	12980799	chr18-12979613-12980799
chr18	13032190	13032589	chr18-13032190-13032589
chr18	13216150	13219052	chr18-13216150-13219052
chr18	13227835	13227994	chr18-13227835-13227994
chr18	13266009	13267610	chr18-13266009-13267610
chr18	13273362	13274393	chr18-13273362-13274393
chr18	13276512	13276877	chr18-13276512-13276877
chr18	13279095	13280053	chr18-13279095-13280053
chr18	13282323	13283081	chr18-13282323-13283081
chr18	13284446	13285111	chr18-13284446-13285111
chr18	13288615	13288872	chr18-13288615-13288872
chr18	13290812	13291608	chr18-13290812-13291608
chr18	13296855	13297358	chr18-13296855-13297358
chr18	13308187	13308938	chr18-13308187-13308938
chr18	13335883	13336145	chr18-13335883-13336145
chr18	13353308	13353833	chr18-13353308-13353833
chr18	13375140	13375759	chr18-13375140-13375759
chr18	13381651	13382626	chr18-13381651-13382626
chr18	13436733	13437339	chr18-13436733-13437339
chr18	13463559	13463803	chr18-13463559-13463803
chr18	13500703	13500798	chr18-13500703-13500798
chr18	13513073	13513378	chr18-13513073-13513378
chr18	13608368	13608551	chr18-13608368-13608551
chr18	13615534	13615786	chr18-13615534-13615786
chr18	14154517	14154583	chr18-14154517-14154583
chr18	15238826	15239062	chr18-15238826-15239062
chr18	15239126	15239540	chr18-15239126-15239540
chr18	19302240	19302366	chr18-19302240-19302366
chr18	19754766	19755045	chr18-19754766-19755045
chr18	19912665	19912783	chr18-19912665-19912783
chr18	19924522	19925810	chr18-19924522-19925810
chr18	19943883	19944264	chr18-19943883-19944264
chr18	20396274	20396410	chr18-20396274-20396410
chr18	20418837	20418901	chr18-20418837-20418901
chr18	20452929	20453545	chr18-20452929-20453545
chr18	20558010	20558682	chr18-20558010-20558682
chr18	20568014	20568449	chr18-20568014-20568449
chr18	20600459	20601453	chr18-20600459-20601453
chr18	20760323	20760691	chr18-20760323-20760691
chr18	20808850	20808932	chr18-20808850-20808932
chr18	20886705	20888266	chr18-20886705-20888266
chr18	20964439	20965346	chr18-20964439-20965346
chr18	20977667	20978480	chr18-20977667-20978480
chr18	21150743	21151817	chr18-21150743-21151817
chr18	21153615	21154514	chr18-21153615-21154514
chr18	21192601	21192687	chr18-21192601-21192687
chr18	21424312	21424380	chr18-21424312-21424380
chr18	21465567	21466326	chr18-21465567-21466326
chr18	21515587	21516259	chr18-21515587-21516259
chr18	21598344	21598546	chr18-21598344-21598546
chr18	21851588	21851994	chr18-21851588-21851994
chr18	22067584	22068105	chr18-22067584-22068105
chr18	22071745	22072695	chr18-22071745-22072695
chr18	22074645	22074861	chr18-22074645-22074861
chr18	22119884	22120306	chr18-22119884-22120306
chr18	22744246	22745676	chr18-22744246-22745676
chr18	23048530	23048602	chr18-23048530-23048602
chr18	24067414	24067695	chr18-24067414-24067695
chr18	24229961	24230030	chr18-24229961-24230030
chr18	25439943	25440117	chr18-25439943-25440117
chr18	25757308	25757954	chr18-25757308-25757954
chr18	29077567	29078577	chr18-29077567-29078577
chr18	29126581	29126708	chr18-29126581-29126708
chr18	29190780	29191237	chr18-29190780-29191237
chr18	29213545	29214998	chr18-29213545-29214998
chr18	29261308	29261374	chr18-29261308-29261374
chr18	29680076	29680135	chr18-29680076-29680135
chr18	29686783	29686868	chr18-29686783-29686868
chr18	29686906	29687008	chr18-29686906-29687008
chr18	29732603	29733282	chr18-29732603-29733282
chr18	30510616	30511065	chr18-30510616-30511065
chr18	30811880	30812522	chr18-30811880-30812522
